district,date,total_bio_updates,mean_updates,std_updates,z_score
Koppal,2025-06-01,9112,695.4883720930233,1751.5295886348026,4.805235197006904
Chamrajanagar,2025-05-01,3945,340.7647058823529,750.115350606616,4.804908060077578
Chhindwara,2025-07-01,21923,1611.3908045977012,4228.095396594685,4.803961900140973
Raichur,2025-07-01,15814,1289.2674418604652,3024.182481361625,4.802862475282853
Narayanpur,2025-07-01,3344,277.1625,638.5721898218901,4.802648077824058
Najafgarh,2025-03-01,195,11.41891891891892,38.23252819934726,4.801698703362635
Warangal Rural,2025-06-01,813,84.34117647058824,151.7669385652112,4.801169677784083
Purnia,2025-04-01,37542,2627.022988505747,7274.93846050374,4.799350152726464
East,2025-04-01,964,66.5421686746988,187.00119350113584,4.799209109431968
Mandi,2025-04-01,8847,719.7045454545455,1695.0515684631002,4.7947187010448635
Palghar,2025-07-01,20065,1815.5402298850574,3806.523845472852,4.794258623079234
Bathinda,2025-03-01,14386,1099.3181818181818,2771.672881900626,4.793740958734896
Shrawasti,2025-03-01,8309,650.1609195402299,1599.1337834980307,4.789367318415609
Samastipur,2025-03-01,33151,2300.7471264367814,6441.854787101465,4.789032645587529
Sukma,2025-06-01,3969,358.79761904761904,754.1482833284675,4.78712537144365
Hoshiarpur,2025-07-01,15197,1078.6511627906978,2949.4944004112726,4.786701353032121
North Goa,2025-04-01,5216,434.14942528735634,998.9948963802831,4.786661665679178
Malappuram,2025-05-01,34486,2604.7558139534885,6660.941909963409,4.786296685512101
Aligarh,2025-07-01,29502,2267.0454545454545,5690.862827555069,4.785733793052139
Yadadri.,2025-06-01,1533,149.10588235294117,289.3736677858632,4.78237749908586
Chikmagalur,2025-05-01,150,16.488095238095237,27.926967597999898,4.780751948574135
Katihar,2025-03-01,33634,2497.4712643678163,6515.508466547568,4.778833286073647
Gwalior,2025-07-01,20673,1478.139534883721,4017.5015916766592,4.777810295055918
Deoghar,2025-03-01,11020,775.0114942528736,2144.4474677004346,4.777449044593842
Sitamarhi,2025-03-01,28500,2091.9540229885056,5527.749049658555,4.777359778776987
Idukki,2025-05-01,7474,557.3604651162791,1448.6681259434426,4.774481753976103
Reasi,2025-03-01,3646,267.1264367816092,707.7240758578048,4.7742809358618885
Kollam,2025-05-01,20253,1463.344827586207,3938.465232973272,4.770806408319844
Meerut,2025-03-01,24782,1996.0,4776.72246785217,4.770216430481802
Sant Ravidas Nagar,2025-07-01,9171,791.546511627907,1757.4382135033384,4.767993221035179
South Sikkim,2025-03-01,398,26.662337662337663,77.88463303428014,4.767791127348854
Jamui,2025-04-01,12176,955.3139534883721,2353.875369091315,4.766898958989166
Sagar,2025-07-01,33075,2215.229885057471,6481.804964491075,4.760984059841349
Dhenkanal,2025-03-01,11808,902.8720930232558,2290.6632165559877,4.7606858259035585
Parvathipuram Manyam,2025-05-01,1800,128.0722891566265,351.2303386783529,4.760202997083572
Changlang,2025-07-01,947,98.59036144578313,178.26166271458982,4.759349966978507
Ferozepur,2025-07-01,8951,643.3720930232558,1746.2972528215346,4.757281667570575
Valsad,2025-07-01,13391,977.0232558139535,2609.536988350702,4.757156844146523
Sheohar,2025-03-01,5051,384.49411764705883,981.2273124284009,4.755784743500453
Chitrakoot,2025-04-01,8724,721.0574712643678,1683.2714642148608,4.754398027218086
Surendra Nagar,2025-07-01,16623,1112.9186046511627,3262.2858756512,4.754359975350964
Shupiyan,2025-07-01,2291,191.71604938271605,441.60735485745425,4.75373412042675
Ludhiana,2025-07-01,30376,2169.625,5939.189544370977,4.749195961717257
Anjaw,2025-05-01,190,17.47761194029851,36.32903430597495,4.748884503966216
Surguja,2025-07-01,10147,952.4137931034483,1936.3467913965521,4.7484191611488855
Madhubani,2025-03-01,37883,2737.183908045977,7402.394198687428,4.747898470225483
Chikkamagaluru,2025-06-01,2375,178.54117647058823,462.6953269120173,4.747095325531727
Gonda,2025-03-01,21920,1728.125,4254.118228697414,4.746430144745326
Shrawasti,2025-07-01,8239,650.1609195402299,1599.1337834980307,4.745593619978147
Arwal,2025-03-01,4732,361.22352941176473,921.3057940263056,4.7441104776808105
Chickmagalur,2025-05-01,3277,257.8705882352941,636.3971279647582,4.744096538304768
Champawat,2025-04-01,2768,273.1058823529412,525.9105940568002,4.743951055257886
Shimla,2025-04-01,5270,456.632183908046,1015.070087108693,4.741906866551711
Barnala,2025-07-01,5227,408.4942528735632,1016.2052973498689,4.741665645408927
Kottayam,2025-05-01,12126,909.4767441860465,2365.805863084658,4.7411004558037915
Dhubri,2025-03-01,8420,683.6206896551724,1631.7974982763376,4.741016773537611
Jajapur,2025-07-01,9035,698.9883720930233,1758.368565354803,4.740764702094717
West Jaintia Hills,2025-03-01,931,78.18987341772151,180.02493245768497,4.737177872752333
Nirmal,2025-06-01,1275,158.61904761904762,235.69430399146637,4.736563139096362
Sheikhpura,2025-04-01,5676,475.56470588235294,1098.1262986501665,4.7357351340279354
Longding,2025-04-01,403,33.753246753246756,77.97741843234184,4.735303638798138
Dharwad,2025-07-01,14138,1021.1744186046511,2770.6602746377157,4.734187623601913
Kheda,2025-07-01,19503,1378.3647058823528,3829.570005226432,4.732812109292147
Kanyakumari,2025-06-01,3328,341.9310344827586,630.9506263273468,4.73265076682565
Munger,2025-03-01,7804,593.7764705882353,1524.2708356431137,4.730277166504769
Buldana,2025-07-01,3591,415.54651162790697,671.3355373384984,4.730054215454079
Bharuch,2025-07-01,12096,898.564705882353,2367.600892641058,4.729443771085468
Pathanamthitta,2025-05-01,9374,690.3488372093024,1836.6111488758597,4.7280836600092115
Datia,2025-07-01,7847,553.3411764705883,1542.7969464343553,4.727555910961709
Jajpur,2025-07-01,53,4.766666666666667,10.205293851666891,4.726305193598624
Uttara Kannada,2025-05-01,6315,501.8139534883721,1230.242257459198,4.7252368476738225
Gopalganj,2025-04-01,15997,1175.9545454545455,3136.9245569619698,4.724705738189398
Baghpat,2025-07-01,8118,674.7558139534884,1576.6924795171058,4.7207964030666
Khammam,2025-06-01,12504,1185.3793103448277,2398.9767355492413,4.71810356554533
Peren,2025-03-01,744,55.90243902439025,145.84209368448472,4.718099854382524
Ghazipur,2025-07-01,21036,1694.093023255814,4100.091837215091,4.717432619724393
Mandi,2025-03-01,8713,719.7045454545455,1695.0515684631002,4.715665058965114
Panna,2025-04-01,17292,1126.8850574712644,3428.5992916807386,4.714786875722771
Sundargarh,2025-03-01,2245,190.43529411764706,435.80870221918684,4.714372832438358
North And Middle Andaman,2025-07-01,999,78.80246913580247,195.19659447292395,4.714208940729444
Vikarabad,2025-06-01,1676,167.3294117647059,320.0788365772562,4.713434366258552
Khunti,2025-04-01,6632,499.4767441860465,1301.3657235810497,4.712374964770629
Kiphire,2025-04-01,709,52.5609756097561,139.32102529024584,4.711701073278009
Khorda,2025-07-01,14007,1084.16091954023,2742.9955611014757,4.711213996741024
Mancherial,2025-06-01,1332,149.50602409638554,251.08143531211084,4.709603378018356
Warangal,2025-06-01,18255,1629.1818181818182,3531.38133419229,4.708021198628467
Rangareddy,2025-06-01,446,33.566265060240966,87.6055729337514,4.7078481554095575
Sirmaur,2025-04-01,5214,365.7325581395349,1029.8954764146029,4.707533485571606
Alappuzha,2025-05-01,13667,1007.2298850574713,2689.4761126457042,4.707150978369835
Ahmedabad,2025-07-01,65705,4607.840909090909,12980.30865853932,4.706911114221869
Puri,2025-03-01,10221,861.183908045977,1989.0415509400368,4.705691586749658
Morbi,2025-05-01,5639,384.0843373493976,1116.7493245021822,4.705546309592001
East Sikkim,2025-03-01,632,51.1125,123.47295032526486,4.704572932531115
Kathua,2025-07-01,5584,461.64367816091954,1089.2329921065052,4.702718664381235
Betul,2025-06-01,25036,1811.8837209302326,4938.683619366852,4.702491203930803
East Khasi Hills,2025-04-01,3217,250.04761904761904,631.1160492212382,4.701120157874979
Bastar,2025-06-01,12092,1097.4883720930231,2338.9893329947445,4.700539447877714
Nagapattinam,2025-03-01,10531,916.7840909090909,2046.0013002594924,4.699027272305031
Raisen,2025-05-01,19778,1356.3720930232557,3921.313141542711,4.697821174192011
Chikkamagaluru,2025-05-01,2352,178.54117647058823,462.6953269120173,4.697386589215975
Giridih,2025-03-01,18222,1269.0804597701149,3609.483104843216,4.696772099440611
Hathras,2025-07-01,12031,913.6818181818181,2367.5454360686576,4.695714816049589
Karim Nagar,2025-03-01,143,20.950617283950617,25.993220863605906,4.695431295585817
Nabarangapur,2025-03-01,14593,1041.2183908045977,2887.3842448368837,4.693445852739624
Medak,2025-06-01,16846,1713.9195402298851,3224.11452498126,4.69340662142207
Tiruchirappalli,2025-03-01,27071,2199.659090909091,5300.747531074488,4.692044049124778
Mahabubabad,2025-06-01,1139,118.37209302325581,217.5432909729289,4.691608288226876
Neemuch,2025-06-01,9812,655.2988505747127,1952.8996158660655,4.688772057218365
Janjgir-champa,2025-04-01,24078,2076.4827586206898,4693.011099799232,4.688145153187586
Wanaparthy,2025-07-01,1348,120.16867469879519,261.905578744498,4.688068620710885
Mauganj,2025-07-01,71,12.783132530120483,12.421507893982534,4.686779412512554
Agar Malwa,2025-07-01,2621,202.56626506024097,516.21252460144,4.684957492666409
Kodarma,2025-03-01,823,58.30952380952381,163.40178702997648,4.679817094351555
Erode,2025-03-01,18796,1695.344827586207,3654.748296705184,4.679024048750584
Perambalur,2025-06-01,7984,663.2209302325581,1564.9604873881588,4.677932209001301
Patna,2025-04-01,33080,2430.3953488372094,6551.971635503978,4.677920839137641
Sidhi,2025-04-01,22204,1425.964705882353,4443.788212472657,4.675748325673722
East Khasi Hills,2025-07-01,3199,250.04761904761904,631.1160492212382,4.6725992542753785
Fatehabad,2025-07-01,10242,802.2298850574713,2020.6268351686006,4.671703825092908
Kannur,2025-05-01,17629,1372.4022988505747,3480.7479865075047,4.670432264606691
Latur,2025-05-01,36636,2803.875,7244.335507016384,4.67014883107394
Khairagarh Chhuikhadan Gandai,2025-07-01,339,16.171875,69.1636097287749,4.667600870833239
Baghpat,2025-03-01,8034,674.7558139534884,1576.6924795171058,4.667520319688738
Osmanabad,2025-07-01,22597,1802.9651162790697,4455.08710008649,4.66748111014872
Chamba,2025-04-01,4530,393.51162790697674,886.4121832910073,4.666551802949466
Narmadapuram,2025-06-01,1199,82.53012048192771,239.25567186739175,4.666430144807097
West Champaran,2025-03-01,25108,1917.4367816091954,4969.881772261719,4.666220300817564
Jehanabad,2025-04-01,5670,435.2325581395349,1122.0729836220796,4.665264664837134
Gadag *,2025-06-01,168,16.14457831325301,32.55207180477805,4.6650002063603635
Nalanda,2025-03-01,18080,1349.448275862069,3587.306895406132,4.663819464557912
Jamtara,2025-03-01,6412,460.9418604651163,1276.2487712008938,4.662929574408287
Namsai,2025-06-01,898,75.0375,176.55475313463066,4.661231065087527
Garhwa *,2025-07-01,862,65.69411764705882,170.8712982341507,4.660267058202697
Vijayapura,2025-06-01,7945,624.6117647058824,1571.0290083566374,4.659613664900785
Hassan,2025-05-01,7133,540.3678160919541,1415.032903840809,4.658995678484743
Kannur,2025-07-01,17589,1372.4022988505747,3480.7479865075047,4.658940481761436
Dohad,2025-07-01,2472,189.34939759036143,490.18608795314,4.656702135185549
Bengaluru,2025-07-01,44978,3375.8522727272725,8934.36328580573,4.656419981641805
Sagar,2025-06-01,32392,2215.229885057471,6481.804964491075,4.655612175969242
East Siang,2025-07-01,360,41.5125,68.42699033516756,4.654413389219541
Gandhinagar,2025-07-01,13251,911.4761904761905,2651.3007240874745,4.6541396445214005
Unnao,2025-07-01,20931,1682.6436781609195,4136.297948697072,4.653522681532719
Gondiya,2025-03-01,11337,1122.2558139534883,2195.0598233093738,4.65351516964412
Chickmagalur,2025-06-01,3218,257.8705882352941,636.3971279647582,4.651387131854921
Chennai,2025-03-01,30312,2648.0795454545455,5947.559921227216,4.651305883579446
Gulbarga,2025-07-01,9011,767.4404761904761,1772.4642933252628,4.650903013873441
South Salmara Mankachar,2025-04-01,521,57.03529411764706,99.79591639927949,4.649135181303898
Kishanganj,2025-04-01,18242,1605.4431818181818,3578.8397685127807,4.648589457553528
Kapurthala,2025-03-01,8647,629.1046511627907,1724.9316782996486,4.648239376495682
Rajkot,2025-07-01,27646,1917.1704545454545,5535.296665717912,4.648139223467906
Shivamogga,2025-05-01,5039,391.3255813953488,1000.3204950163012,4.646185339358575
The Dangs,2025-05-01,4902,328.8235294117647,984.4748440094322,4.645295406394782
Almora,2025-04-01,3751,381.2823529411765,725.5378893286968,4.6444406234616515
Basti,2025-04-01,14864,1255.183908045977,2931.1234631932903,4.642866894841748
Pathanamthitta,2025-07-01,9210,690.3488372093024,1836.6111488758597,4.638788764842982
Kannauj,2025-07-01,9775,842.9764705882353,1925.6143359635507,4.638531902569319
Mumbai Suburban,2025-07-01,21208,1979.4318181818182,4146.239331369928,4.637592441019321
Ahmedabad,2025-05-01,64796,4607.840909090909,12980.30865853932,4.636881962842484
Nicobar,2025-04-01,268,24.14666666666667,52.60271633447996,4.635755533664193
Seraikela-kharsawan,2025-03-01,2285,171.5952380952381,456.26709887873756,4.631946434661604
Karnal,2025-07-01,13543,1080.6781609195402,2690.7490246806424,4.631543754088911
Baramula,2025-07-01,8481,711.8965517241379,1677.7135883466092,4.6307686259681144
Fazilka,2025-06-01,9259,697.6704545454545,1849.220641812529,4.629696074051546
Jajpur,2025-05-01,52,4.766666666666667,10.205293851666891,4.628316834367139
Pondicherry,2025-07-01,2719,291.4235294117647,524.5873974229783,4.627592051417248
Sambalpur,2025-03-01,7311,608.3953488372093,1448.4550493873664,4.627416400666145
Vaishali,2025-03-01,25879,1932.8735632183907,5174.909357266161,4.627351859440499
Rayagada,2025-03-01,8948,701.1511627906976,1783.3304171916611,4.624408779050721
Baramula,2025-04-01,8469,711.8965517241379,1677.7135883466092,4.623616034439172
Sonipat,2025-04-01,12512,973.0229885057471,2495.9182677855033,4.62313897070523
Peddapalli,2025-06-01,751,76.51190476190476,145.90263249791673,4.622864465778065
Anuppur,2025-04-01,12471,849.4047619047619,2514.1377171308545,4.622497470567307
Prakasam,2025-05-01,33282,2440.2183908045977,6674.207463489906,4.621040292485664
North,2025-04-01,46,5.293103448275862,8.809899974917883,4.620585553481674
Tawang,2025-04-01,271,32.0,51.72955990940821,4.620182356442827
Pakaur,2025-04-01,468,31.846153846153847,94.41206682219367,4.619683276029272
Kalimpong,2025-07-01,71,9.38961038961039,13.340831509786867,4.618182124944167
Chhatarpur,2025-07-01,26761,1843.3837209302326,5395.705100668395,4.618046356162624
Niuland,2025-04-01,88,7.3076923076923075,17.475025557023464,4.6175788086259075
Surat,2025-05-01,42415,3164.0337078651687,8504.664126029795,4.615228268921448
Chirang,2025-04-01,3230,314.9651162790698,631.6680708330814,4.614820691944123
Rudraprayag,2025-07-01,2775,281.13953488372096,540.4445482311041,4.6144613231436615
Bulandshahr,2025-07-01,25509,2054.909090909091,5084.576449400821,4.612791476830838
Wanaparthy,2025-06-01,1328,120.16867469879519,261.905578744498,4.61170522251267
Chitradurga,2025-05-01,8910,720.3176470588236,1775.8599272556646,4.611671352704686
Kanniyakumari,2025-07-01,8963,798.0689655172414,1770.7661841444178,4.61095942964814
Gonda,2025-04-01,21336,1728.125,4254.118228697414,4.609151402452634
East Singhbhum,2025-03-01,21884,1564.4367816091954,4410.174741307189,4.607428142942025
Rae Bareli,2025-07-01,17312,1479.7471264367816,3438.954469353754,4.603798338899906
Lakshadweep,2025-04-01,706,57.38095238095238,140.90199146599042,4.603334849072059
Narsimhapur,2025-06-01,1456,123.19047619047619,289.6101857104484,4.602080968043244
Dhalai,2025-04-01,6173,401.9310344827586,1254.075503022635,4.601851285355247
Rohtak,2025-04-01,11402,883.3720930232558,2285.760694831278,4.601806274279806
Chikmagalur,2025-07-01,145,16.488095238095237,27.926967597999898,4.601713534093428
The Nilgiris,2025-07-01,5932,501.1818181818182,1180.445810441868,4.600650138938019
Ganderbal,2025-03-01,1831,163.04761904761904,362.70383234019295,4.598662137619622
Yavatmal,2025-03-01,38429,3760.770114942529,7539.114342070784,4.598448612404926
Mysore,2025-07-01,7572,641.3882352941176,1507.5637875955588,4.597226214725974
Kabeerdham,2025-05-01,3569,373.7586206896552,695.1395872123117,4.59654641756785
Wayanad,2025-07-01,5534,438.7261904761905,1108.9828331065685,4.59454705466498
Davangere,2025-07-01,13690,1027.9540229885058,2756.474454165353,4.5935655082446605
Virudhunagar,2025-03-01,14748,1394.183908045977,2907.2195000719325,4.593329155787381
Jind,2025-07-01,12814,1073.7411764705882,2556.2446188227964,4.5927759562134725
Jashpur,2025-06-01,9029,857.5057471264367,1779.3286745127584,4.592459150421549
Shivamogga,2025-07-01,4985,391.3255813953488,1000.3204950163012,4.592202640544511
Gautam Buddha Nagar,2025-07-01,13186,1039.9883720930231,2646.1878440023015,4.590003561325563
Prakasam,2025-06-01,33074,2440.2183908045977,6674.207463489906,4.589875543541639
Peddapalli,2025-07-01,746,76.51190476190476,145.90263249791673,4.588595036129005
Muzaffarpur,2025-03-01,31812,2397.057471264368,6410.828719342895,4.588321388151303
Palakkad,2025-05-01,24790,1837.3218390804598,5006.689066323481,4.584402557631601
Chamoli,2025-04-01,3617,326.4597701149425,717.787407870618,4.584282468324076
Amroha,2025-05-01,12576,1077.5813953488373,2509.1380777663185,4.582616917952666
Longleng,2025-03-01,496,33.01234567901235,101.07713562264718,4.580537937377515
Nellore,2025-06-01,24325,1821.5747126436781,4913.425806322594,4.579986790153405
Hoshangabad,2025-04-01,15537,1128.5581395348838,3146.219619889881,4.579604605278451
Shimoga,2025-07-01,3767,319.6309523809524,752.7778881648459,4.579530166624835
Badgam,2025-03-01,2032,168.3452380952381,407.0339228054591,4.578622708052497
Balangir,2025-03-01,14605,1161.4367816091954,2938.0242043945323,4.575715611288252
East Sikkim,2025-04-01,616,51.1125,123.47295032526486,4.574989894644265
Dhar,2025-05-01,25125,1702.2209302325582,5119.991055601477,4.574769528970559
Lawngtlai,2025-04-01,2649,158.0,544.9004714711889,4.571477050248266
Kottayam,2025-06-01,11724,909.4767441860465,2365.805863084658,4.571179497253181
South Goa,2025-03-01,4541,359.81176470588235,914.6875539158249,4.571165549803574
N. T. R,2025-05-01,2031,157.6627906976744,409.8448088057985,4.570845278633237
North And Middle Andaman,2025-04-01,971,78.80246913580247,195.19659447292395,4.570763815185084
Bijnor,2025-06-01,30173,2438.741573033708,6068.302738463072,4.570348517910395
Kokrajhar,2025-03-01,4280,331.71264367816093,864.1308970080054,4.569084811100398
Lakshadweep,2025-05-01,701,57.38095238095238,140.90199146599042,4.567849190225237
Etah,2025-05-01,13689,1028.5764705882352,2772.6166872970134,4.5662365040997575
Munger,2025-04-01,7553,593.7764705882353,1524.2708356431137,4.565608267690537
Darbhanga,2025-03-01,31052,2390.681818181818,6279.02335649341,4.564614041796528
Tumkur,2025-05-01,8942,753.0348837209302,1794.6704265533772,4.562935341842004
Ganderbal,2025-04-01,1818,163.04761904761904,362.70383234019295,4.5628202224236265
Zunheboto,2025-04-01,1332,94.79761904761905,271.1821412431182,4.562256110527622
Barpeta,2025-03-01,10804,1084.3295454545455,2130.4895110791276,4.562177097798657
Kolkata,2025-07-01,12582,1046.0919540229886,2528.820129479376,4.561774841752775
Jayashankar Bhupalpally,2025-07-01,534,52.50574712643678,105.56436078957735,4.5611440193658845
Koderma,2025-03-01,6386,448.74117647058824,1302.181412942484,4.55947133365484
Sonipat,2025-07-01,12353,973.0229885057471,2495.9182677855033,4.559434961622805
Nizamabad,2025-06-01,14915,1473.2758620689656,2948.65896475959,4.558588937743421
Hazaribagh,2025-03-01,11614,861.2873563218391,2359.2253306227935,4.557730244800159
Kannauj,2025-04-01,9617,842.9764705882353,1925.6143359635507,4.556480166118708
Daman,2025-04-01,874,71.02380952380952,176.2274663842281,4.556475826109106
Alirajpur,2025-05-01,10382,739.6785714285714,2116.8843049394877,4.554959100066198
Bathinda,2025-07-01,13724,1099.3181818181818,2771.672881900626,4.554896034312918
Shajapur,2025-07-01,21935,1472.5697674418604,4492.414512697906,4.55488472284128
Akola,2025-07-01,23802,2127.4137931034484,4758.551271014878,4.5548707941679725
Morena,2025-06-01,24311,1673.0919540229886,4970.620946732643,4.554342060795779
Narsinghpur,2025-06-01,9287,725.4827586206897,1880.2230438080267,4.5534583088821305
Rajgarh,2025-07-01,28604,1921.2674418604652,5860.6109125934845,4.552892685778329
Rohtas,2025-04-01,16013,1284.0229885057472,3235.1005698648382,4.5528652644358525
Coimbatore,2025-07-01,32500,2496.840909090909,6594.835270896553,4.549493332049556
Ludhiana,2025-03-01,29186,2169.625,5939.189544370977,4.54883192364276
Chamrajanagar,2025-07-01,3752,340.7647058823529,750.115350606616,4.547614298732843
Ambala,2025-04-01,11147,846.0,2265.318188272378,4.547264067947979
Noklak,2025-05-01,123,10.375,24.767901478768284,4.547216085163501
Sitamarhi,2025-04-01,27227,2091.9540229885056,5527.749049658555,4.547067124648878
Rae Bareli,2025-04-01,17113,1479.7471264367816,3438.954469353754,4.545931914155586
Dhar,2025-07-01,24974,1702.2209302325582,5119.991055601477,4.545277289949008
Sehore,2025-06-01,19696,1372.1162790697674,4031.6256432730183,4.545036008366652
Jharsuguda,2025-03-01,3273,297.1954022988506,654.7938045600639,4.54464379011726
Amritsar,2025-03-01,24073,1781.7011494252874,4905.35001978723,4.544283029886948
Agra,2025-04-01,33549,2640.9887640449438,6802.016797335624,4.543948090228452
Pilibhit,2025-04-01,18835,1541.25,3806.003434533154,4.5438083011402375
Mahasamund,2025-04-01,14358,1134.875,2910.164484874176,4.543772377378771
Mayurbhanj,2025-03-01,22657,1804.4252873563219,4589.700723972335,4.543340833472907
Gadchiroli,2025-07-01,14872,1654.8823529411766,2909.131990538648,4.543320031557445
Gadchiroli,2025-06-01,14871,1654.8823529411766,2909.131990538648,4.542976286411728
Anantapur,2025-06-01,11981,1075.4597701149426,2401.0642010952856,4.541961112456015
Raigad,2025-07-01,1768,163.08139534883722,353.42150189644093,4.5410893113159645
Solan,2025-04-01,4521,394.9294117647059,908.7371376994412,4.5404445543855
Dharwad,2025-03-01,13600,1021.1744186046511,2770.6602746377157,4.5400100822682505
Porbandar,2025-07-01,5459,373.31325301204816,1120.4999311904596,4.538765782506327
Leh,2025-04-01,678,64.10714285714286,135.26644993672812,4.538397048418215
Mumbai( Sub Urban ),2025-05-01,220,59.36144578313253,35.421358553656,4.535076032544981
Koriya,2025-07-01,8031,708.1046511627907,1614.7298519571757,4.535059124572015
Bhopal,2025-05-01,27863,2167.8837209302324,5668.227905291044,4.533183334968675
Shimla,2025-03-01,5057,456.632183908046,1015.070087108693,4.532069139378895
Nellore,2025-05-01,24087,1821.5747126436781,4913.425806322594,4.531548081728472
Madhepura,2025-03-01,17817,1363.2209302325582,3632.8424210937,4.5291749992321115
Samba,2025-03-01,1354,130.52325581395348,270.1912493355591,4.528187893555989
Guna,2025-06-01,23197,1527.4252873563219,4785.7339128360845,4.527952265486909
Umaria,2025-04-01,5363,461.8941176470588,1082.7214611639442,4.526654414962984
Kohima,2025-03-01,2097,164.1529411764706,427.0487455694455,4.526057221515043
Chandauli,2025-04-01,12999,1052.8372093023256,2639.635295042569,4.525686867853849
Haveri,2025-03-01,10760,785.3793103448276,2204.027994595874,4.52563248475621
Mau,2025-03-01,11185,1009.8965517241379,2248.530202280896,4.525224272262074
Tamenglong,2025-04-01,990,93.5,198.12607036691608,4.524896689969889
Karimnagar,2025-06-01,18939,1758.655172413793,3797.3506028073753,4.524297760360817
Rajkot,2025-05-01,26960,1917.1704545454545,5535.296665717912,4.524207293270082
Kolhapur,2025-07-01,34701,3115.9080459770116,6985.611089501885,4.52145009926042
Bangalore Rural,2025-07-01,5308,452.79761904761904,1074.1047354168331,4.5202317994326675
Tehri Garhwal,2025-04-01,5729,673.8941176470588,1118.592674743043,4.519165909533756
Amritsar,2025-07-01,23947,1781.7011494252874,4905.35001978723,4.518596789457265
Shimoga,2025-06-01,3719,319.6309523809524,752.7778881648459,4.515766338336763
Siddipet,2025-06-01,1142,188.47674418604652,211.15484849048502,4.515753545942947
Jyotiba Phule Nagar,2025-11-25,11,2.765625,1.823499056628166,4.515700169994161
Paschim Bardhaman,2025-05-01,1487,118.88235294117646,302.97160843585215,4.515662883799535
Bangalore Rural,2025-05-01,5303,452.79761904761904,1074.1047354168331,4.515576759905205
Bellary,2025-06-01,9482,784.448275862069,1927.9506154935286,4.511293834106574
Wayanad,2025-06-01,5441,438.7261904761905,1108.9828331065685,4.510686423802479
Doda,2025-03-01,4639,422.7471264367816,935.0507288612586,4.509116717868277
Lucknow,2025-04-01,29657,2470.340909090909,6032.964649089019,4.506351466026623
Muktsar,2025-03-01,1208,103.24418604651163,245.15833712096745,4.506295102696725
Y. S. R,2025-05-01,1259,104.97560975609755,256.1111822419644,4.505950814570927
Chandauli,2025-03-01,12945,1052.8372093023256,2639.635295042569,4.505229496298992
Sakti,2025-07-01,785,48.48192771084337,163.50515479647453,4.504555671079291
Narmada,2025-03-01,6608,472.26506024096386,1362.1186249363416,4.504552560571432
Panna,2025-07-01,16568,1126.8850574712644,3428.5992916807386,4.5036219251388
Kasaragod,2025-05-01,11039,824.7816091954023,2268.3813685415025,4.502866463487141
Mahabubnagar,2025-06-01,24876,2217.8295454545455,5033.149879175414,4.501787349566782
Amreli,2025-06-01,10757,796.6744186046511,2212.8190986472196,4.50119288444522
Chamarajanagar,2025-05-01,199,22.77777777777778,39.17109903998098,4.498781666614882
Panchkula,2025-04-01,5774,439.63529411764705,1185.7674814937652,4.4986599726637895
East Kameng,2025-05-01,534,53.04938271604938,106.9146740670531,4.498452822129125
Kachchh,2025-07-01,19913,1408.6477272727273,4113.768183500498,4.498151438611571
Belgaum,2025-03-01,15544,1262.1477272727273,3175.721663082911,4.497198995349866
Raisen,2025-07-01,18990,1356.3720930232557,3921.313141542711,4.496868082317796
Rohtak,2025-07-01,11162,883.3720930232558,2285.760694831278,4.496808406155332
Boudh,2025-04-01,3115,285.9647058823529,629.474940820084,4.494277866616837
Sangli,2025-03-01,26284,2623.6823529411763,5266.065960042489,4.492977837077438
Sundargarh,2025-06-01,2148,190.43529411764706,435.80870221918684,4.49179811214006
Tikamgarh,2025-04-01,28366,1889.6,5894.855297711079,4.491441886670324
Solan,2025-07-01,4476,394.9294117647059,908.7371376994412,4.490925284034206
Siwan,2025-07-01,17479,1446.0229885057472,3570.34507477271,4.490595916002579
Tehri Garhwal,2025-07-01,5695,673.8941176470588,1118.592674743043,4.488770573708934
Buxar,2025-04-01,8334,663.1162790697674,1708.965062931396,4.488613540040619
Adilabad,2025-06-01,14734,1520.9310344827586,2944.5868379708627,4.487240381276195
Allahabad,2025-04-01,36917,2942.159090909091,7571.848006086276,4.486994572762399
Cuddapah,2025-06-01,24568,1940.8636363636363,5043.735883187395,4.486185812992475
Bhadohi,2025-04-01,915,78.79518072289157,186.42907230601548,4.485377784343171
Mirzapur,2025-04-01,14747,1258.046511627907,3007.544274406797,4.485039041040429
Peren,2025-05-01,710,55.90243902439025,145.84209368448472,4.484971001518167
Pudukkottai,2025-03-01,16426,1497.7701149425288,3329.109395190103,4.484151198703707
Cuddapah,2025-05-01,24556,1940.8636363636363,5043.735883187395,4.483806624177295
Jind,2025-04-01,12534,1073.7411764705882,2556.2446188227964,4.483240273306511
Srikakulam,2025-03-01,29981,2213.8735632183907,6193.824378953299,4.483034186622193
Sambhal,2025-07-01,12990,1201.7093023255813,2630.4148850403544,4.481532842866941
Chhindwara,2025-05-01,20557,1611.3908045977012,4228.095396594685,4.480884989175298
Kendujhar,2025-05-01,15026,1175.0919540229886,3091.1339780921667,4.480850116540639
Balaghat,2025-04-01,18511,1473.9767441860465,3802.308889815561,4.48070468484226
Ramanagar,2025-05-01,5868,481.43529411764706,1202.42276701843,4.479759410443524
